"logFC" "logCPM" "PValue" "FDR"
"ENSG00000151466.7" 0.338727839557842 4.15719536783615 0.411359872938096 1
"ENSG00000069943.5" -0.345100546645183 4.34393885049246 0.411480070823051 1
"ENSG00000164182.6" 0.415519036147528 3.11359251815607 0.411641545770557 1
"ENSG00000101751.6" -0.349437005630805 4.10480549515558 0.411761181960428 1
"ENSG00000163626.12" -0.387847521657186 3.32576821861788 0.412013441785519 1
"ENSG00000249709.3" -0.418817178408311 3.29892015090792 0.412079373676273 1
"ENSG00000214309.3" -0.467191146827487 1.25668453194055 0.412122817651877 1
"ENSG00000267216.1" 0.225004858340671 5.99601427653818 0.41213686650881 1
"ENSG00000105649.5" -0.440347774594169 2.50594207012316 0.412245394891494 1
"ENSG00000188763.3" 0.518873319257031 0.372455531726409 0.412353831668024 1
"ENSG00000163820.10" 0.300001315924278 4.74275735253678 0.412585167544761 1
"ENSG00000054277.8" 0.357411113984645 5.97374625525371 0.412597465257005 1
"ENSG00000134109.6" -0.195310498432781 6.26220384780868 0.412653537552528 1
"ENSG00000159363.13" 0.228893806643891 5.75407810584124 0.412717554186415 1
"ENSG00000066279.12" -0.201735380029772 7.07308468732313 0.412805279743696 1
"ENSG00000166130.10" 0.421509804190008 2.72899210944081 0.412859870388937 1
"ENSG00000164749.7" -0.53566295245164 1.35996803949473 0.412872675797961 1
"ENSG00000166582.5" -0.411845475740359 2.92064429275483 0.412943685937797 1
"ENSG00000122557.5" -0.338826245131289 4.04153199487639 0.413161515302225 1
"ENSG00000182247.5" -0.269721306102029 5.05930812236442 0.413210198973675 1
"ENSG00000100522.4" 0.190531835545229 6.89909281816309 0.413291901533401 1
"ENSG00000161996.13" 0.412022837335558 2.86505324873438 0.413431678304333 1
"ENSG00000250349.3" 0.461368384660647 1.82639412074177 0.413529337879049 1
"ENSG00000077348.4" 0.350621418126061 3.90224809474227 0.413783312039601 1
"ENSG00000175595.10" 0.394618496888827 3.58037753118788 0.413785652642837 1
"ENSG00000178538.5" -0.528271809133194 3.44547329479756 0.413846809693505 1
"ENSG00000147027.3" -0.423133139411035 2.51250910564249 0.413887580725787 1
"ENSG00000090905.13" -0.200786914123905 6.87325997082224 0.414016059755585 1
"ENSG00000160131.9" 0.198972320577932 6.41753427997364 0.414202572527845 1
"ENSG00000079134.7" 0.294133219922862 4.70923668186012 0.414306736465138 1
"ENSG00000163681.10" 0.229297092762983 5.80085934591789 0.414339047301263 1
"ENSG00000174013.7" 0.190853450806291 6.54643600548204 0.414401953295189 1
"ENSG00000118197.9" -0.235964566152072 5.47709770441592 0.414426571631299 1
"ENSG00000155269.7" 0.445505991473216 1.50076762319228 0.414676011908327 1
"ENSG00000133226.12" 0.185480760051554 6.8185101222059 0.414927310132977 1
"ENSG00000066117.10" -0.195547148454091 6.40679744150088 0.414979566372062 1
"ENSG00000163322.9" -0.440479536255654 3.41963936344377 0.415054492505045 1
"ENSG00000184220.6" -0.263618201019297 5.07007389470252 0.415310812361938 1
"ENSG00000057757.5" 0.240353434209535 5.39090381942836 0.415394378892645 1
"ENSG00000023839.6" 0.545178002369825 1.37313476793895 0.415484305655242 1
"ENSG00000154639.14" -0.636228517397512 2.36826250134793 0.415695169346132 1
"ENSG00000089101.13" -0.549115449040474 0.533689456050336 0.415875550147868 1
"ENSG00000139405.11" 0.235062505763677 5.46855487865125 0.416093000189462 1
"ENSG00000099282.5" 0.192885837643242 7.6275103794512 0.416144359645609 1
"ENSG00000119760.11" -0.290298352679682 4.72890333569297 0.416308071818871 1
"ENSG00000092531.5" 0.260608828728091 5.12535201923924 0.416331957637147 1
"ENSG00000143457.6" -0.233326918583405 5.61220159285673 0.416575904678086 1
"ENSG00000159450.8" -0.448733960072608 1.81776459083485 0.41658010425269 1
"ENSG00000117543.15" -0.403172114258536 3.74421927425359 0.416625703625808 1
"ENSG00000147251.11" -0.488534964312332 0.909580209676032 0.416648230970984 1
"ENSG00000123411.10" -0.535885001026451 3.0550650094863 0.41670151792779 1
"ENSG00000197965.7" 0.242490632229941 5.78651527209944 0.416867945006303 1
"ENSG00000064102.10" 0.240642527126842 5.44871232112956 0.416935045346018 1
"ENSG00000088325.11" -0.191133778927523 7.56310563565429 0.416965579374864 1
"ENSG00000130402.7" 0.180790695063185 9.55402272101297 0.417005033454845 1
"ENSG00000166188.2" -0.417203085124379 2.5429346970219 0.417293535835682 1
"ENSG00000136152.10" -0.247088560206597 5.55309122512864 0.417351729090024 1
"ENSG00000250644.1" 0.93487818271893 1.67955142316957 0.417545924391059 1
"ENSG00000184436.7" 0.349981374508569 3.83912698324737 0.41780446716337 1
"ENSG00000162959.9" -0.313483986069418 4.63398089997406 0.417840352625981 1
"ENSG00000108406.5" -0.192037311784436 7.58153334255838 0.418071025091853 1
"ENSG00000139737.17" -0.458583589485295 2.35498853317493 0.418270535435908 1
"ENSG00000108641.10" -0.423052769605083 2.35258625960329 0.418373252814965 1
"ENSG00000172478.13" -0.461941100834579 1.41234405132873 0.418381493332601 1
"ENSG00000072134.11" 0.267925530877683 5.21949420560857 0.418494028495267 1
"ENSG00000110108.5" 0.193490153950095 7.12891955943079 0.418556638186662 1
"ENSG00000169131.6" 0.351163098192887 3.81118704082456 0.418564839777405 1
"ENSG00000172954.9" -0.342321788117117 4.09844882205574 0.41857812267416 1
"ENSG00000183067.5" -0.498618785442744 1.29802355783452 0.418869076946585 1
"ENSG00000065970.4" -0.248905886714926 5.24358971681068 0.418960509620086 1
"ENSG00000084774.9" 0.188409053418328 6.64452145522751 0.419067264653645 1
"ENSG00000125148.6" 0.292619064746223 4.82523539235791 0.419107963542396 1
"ENSG00000164244.16" 0.188981123272875 7.52772996867903 0.419228438926797 1
"ENSG00000001167.10" -0.318187917090521 4.41544025974053 0.419242735494118 1
"ENSG00000151572.12" -0.467331430195521 1.2512558011747 0.419546154507869 1
"ENSG00000149564.7" 0.526338738192779 0.615203736500812 0.419715336625783 1
"ENSG00000262601.1" 0.458435572531316 1.03418060873274 0.419732707377323 1
"ENSG00000087586.13" -0.185940511336172 6.89898456797401 0.419964270593537 1
"ENSG00000174851.10" 0.256247541534919 5.12941392349048 0.420096862081897 1
"ENSG00000151553.10" -0.24663404297523 5.28270876870251 0.420185017232701 1
"ENSG00000164252.8" -0.279836578731814 5.00766636827686 0.420480989961624 1
"ENSG00000113594.5" -0.341867353168459 3.99625726337823 0.420657312282967 1
"ENSG00000179242.11" -0.408433811062878 3.07403016473827 0.420891077668415 1
"ENSG00000101972.14" -0.180132564279152 8.64192242226162 0.420899336389259 1
"ENSG00000101144.8" -0.197343547199719 7.98599320812019 0.420904533149696 1
"ENSG00000112425.9" 0.55302904435151 3.47416554086132 0.421216063160229 1
"ENSG00000183527.7" 0.197121434009786 6.18517096269869 0.42134529903677 1
"ENSG00000136933.12" 0.295981396144742 4.65775991419118 0.421451891397993 1
"ENSG00000197766.3" -0.45859967349259 1.426191239083 0.421622633762706 1
"ENSG00000171189.12" -0.438084109846526 3.1441313697277 0.421658715056118 1
"ENSG00000150627.11" -0.440629278943822 1.65622681232919 0.421671560208024 1
"ENSG00000171587.10" 0.180404569224681 8.28846573382219 0.421949864212114 1
"ENSG00000083937.4" -0.202092839305677 6.41448971379644 0.422115221279447 1
"ENSG00000107020.5" 0.393443839876687 3.2389440728433 0.422172915535266 1
"ENSG00000204138.8" -0.241569283621197 5.31604245577724 0.422197019760355 1
"ENSG00000186806.5" -0.427337437528393 2.08299486452878 0.422275615346585 1
"ENSG00000180776.11" -0.222799817451842 5.79029883325442 0.422388319798263 1
"ENSG00000198925.6" 0.232777152270028 5.63263594037351 0.422496514013797 1
"ENSG00000137767.9" -0.228449884687494 5.60351931849949 0.422507111242311 1
"ENSG00000138780.10" 0.483556923281081 1.8066054825895 0.422690077260588 1
"ENSG00000115145.5" -0.233685340558675 5.47297703476368 0.422815335403471 1
"ENSG00000142627.9" -0.329157369644717 4.17835705152654 0.422875193595098 1
"ENSG00000136802.7" 0.195322729928174 6.21783716314985 0.422912755433752 1
"ENSG00000042493.11" -0.434093375808549 1.89072961452698 0.423064756912103 1
"ENSG00000143850.8" 0.182236132759322 7.90894599338361 0.423083454958239 1
"ENSG00000176953.6" 0.197470928987226 6.61074117790952 0.423114601283934 1
"ENSG00000115827.9" -0.380842692176635 4.79177263453143 0.423140855088061 1
"ENSG00000142330.15" 0.405552870140282 3.57278380586355 0.423185345468473 1
"ENSG00000204682.5" -0.424527411878927 1.9995636920924 0.423252679515849 1
"ENSG00000072864.8" -0.424742847633255 6.6565339860589 0.423418315472842 1
"ENSG00000186510.7" 0.505619342197009 0.589938395780011 0.423705474032216 1
"ENSG00000213085.5" -0.527478658002042 0.375994865210407 0.423794068186926 1
"ENSG00000021645.13" -0.442881493483032 2.64016406978578 0.42382953934438 1
"ENSG00000204923.3" -0.476177054450039 0.593823756674157 0.423848040543715 1
"ENSG00000260537.1" 0.492254413456237 0.992655218339884 0.423990546660644 1
"ENSG00000126524.5" 0.189816417325412 7.03938562954694 0.424084910221436 1
"ENSG00000115657.8" 0.350375062130844 3.80724770603753 0.424639250958938 1
"ENSG00000105376.4" 0.471770742832301 1.6337376198472 0.424659635444982 1
"ENSG00000110328.5" 0.440151513244958 2.21851172006101 0.424702807662405 1
"ENSG00000130340.10" -0.22372218712873 5.6923527838665 0.424808359926052 1
"ENSG00000175093.4" -0.499697600948565 0.680849661110447 0.424848378804236 1
"ENSG00000204209.6" 0.371198570314695 3.49665105439019 0.425045521024826 1
"ENSG00000169629.7" -0.382447980375024 4.22853188866377 0.425125319507418 1
"ENSG00000158286.8" 0.379049519020919 3.84121909818463 0.425185005158633 1
"ENSG00000185432.10" -0.421585602744483 2.22809543980841 0.425250380949385 1
"ENSG00000119707.9" 0.195431505703121 7.49673819252119 0.425374386133359 1
"ENSG00000087916.7" -0.328369778286955 4.11513059969332 0.425985642175984 1
"ENSG00000172164.9" -0.536229054682332 0.895096720708712 0.426030765160494 1
"ENSG00000118418.10" -0.232935530394375 5.44852308593838 0.426202319481391 1
"ENSG00000182909.5" 0.383814683398207 3.15536681181965 0.426244214894148 1
"ENSG00000153395.5" 0.283853287455058 8.13769025186077 0.426246969179783 1
"ENSG00000154174.7" 0.194140144661502 7.41909912483574 0.426376657286854 1
"ENSG00000138794.5" -0.298711861755788 4.64495367497161 0.426377884281631 1
"ENSG00000115944.10" -0.224853769384094 6.94252151350658 0.426545694988544 1
"ENSG00000141759.10" 0.253437707989985 5.19409729223442 0.426554592205535 1
"ENSG00000142634.8" 0.226689488951161 5.5431263247206 0.426558308765273 1
"ENSG00000155052.14" -0.504033581327081 0.541825277880713 0.426650675033466 1
"ENSG00000167644.7" 0.321435950058699 4.24139487956372 0.426835201970616 1
"ENSG00000183454.9" -0.500811209859105 0.800261552273011 0.42694398413862 1
"ENSG00000141452.5" -0.279356708317666 5.69761578786879 0.427012904763848 1
"ENSG00000167377.13" -0.377611595753962 3.36717831201683 0.427079570450965 1
"ENSG00000160563.9" -0.334176888503188 3.99217120667558 0.427095588853031 1
"ENSG00000050030.9" -0.429672128294567 1.9399324137233 0.427123655985657 1
"ENSG00000173436.9" 0.237335819388874 5.47946140529724 0.427158337089525 1
"ENSG00000187608.5" -0.199245552172307 6.52794877568741 0.427316014203836 1
"ENSG00000107560.6" -0.344117907460636 4.60274394596236 0.427348221250162 1
"ENSG00000089902.8" -0.178323358847663 6.75368704293028 0.427367152415439 1
"ENSG00000101407.8" 0.222901777547286 5.82195998597783 0.427558447973761 1
"ENSG00000226479.3" 0.227020327307153 5.520060914108 0.427796792473933 1
"ENSG00000113389.11" -0.436394858568717 2.55057714409941 0.428021915449072 1
"ENSG00000142669.9" -0.235185842192146 5.73881379512955 0.428045532250521 1
"ENSG00000031691.6" -0.342941393038146 3.83740570669376 0.428118453592657 1
"ENSG00000165568.13" -0.390369314524425 3.24034384546469 0.428298885520383 1
"ENSG00000108684.10" -0.22658318583742 5.59289773913829 0.428323392739814 1
"ENSG00000165915.9" 0.357784231772403 3.90242257814532 0.4284209092608 1
"ENSG00000145214.9" 0.248679652961074 5.15823474633716 0.428479777142485 1
"ENSG00000069764.5" 0.47687263070281 0.909535170762481 0.428734244903091 1
"ENSG00000186230.6" 0.554399733701078 1.55072971753185 0.428769660086716 1
"ENSG00000111707.7" 0.212555460495997 7.30049156643831 0.428900624123713 1
"ENSG00000011566.10" 0.216527127622593 5.89912297050674 0.428909612406111 1
"ENSG00000100600.10" -0.261765835803586 5.06849967623235 0.428980325536739 1
"ENSG00000132321.12" -0.407653717720427 2.47198565519449 0.429187399837107 1
"ENSG00000019144.12" 0.405414443815778 2.9267008516324 0.429397671642918 1
"ENSG00000143258.11" -0.273174816098936 4.9292362541802 0.430026680476782 1
"ENSG00000140157.10" 0.219265050928825 5.77759939304963 0.430053485049956 1
"ENSG00000119729.6" -0.337216998244089 4.0667582659766 0.430140688168439 1
"ENSG00000181085.10" -0.362025877469852 3.76447617899596 0.430403418377344 1
"ENSG00000186106.7" 0.238211796957418 5.43535774272735 0.430448874072428 1
"ENSG00000177694.10" -0.297639194931183 4.5075087726186 0.430492927990382 1
"ENSG00000072958.4" 0.224567003343212 5.56175239049099 0.43050074869081 1
"ENSG00000172062.12" 0.220860705485682 5.73808708087684 0.430529944702681 1
"ENSG00000106609.12" 0.185948578612496 7.12478782012259 0.430640819367753 1
"ENSG00000102189.12" -0.181914024337351 8.26185798140445 0.430746903318295 1
"ENSG00000137073.16" 0.212285165337676 6.0260341868934 0.430775405627725 1
"ENSG00000152422.11" 0.429998775702773 3.20031592432121 0.430777797611228 1
"ENSG00000088205.8" 0.186135076725728 7.0557955446625 0.43084689241444 1
"ENSG00000151503.8" 0.218588330478807 5.94102480235244 0.430857203687737 1
"ENSG00000013374.11" 0.207956989524364 6.00932293007996 0.430862310089511 1
"ENSG00000173890.12" -0.197662987416488 6.24392334921893 0.430867147344393 1
"ENSG00000183495.9" 0.177599489375454 7.96745332890974 0.430962065189873 1
"ENSG00000125170.6" 0.531590357897452 2.92091100412989 0.431085170967432 1
"ENSG00000125657.3" -0.484128513033792 0.926553887571498 0.431236294934374 1
"ENSG00000170909.9" 0.460763927845916 1.06160586688883 0.431400366220553 1
"ENSG00000169188.4" 0.225292154426484 5.78938038790108 0.43141283678484 1
"ENSG00000160685.9" 0.181744799005078 6.88848114860676 0.431453918147253 1
"ENSG00000100918.8" -0.374579808497571 3.39546813611113 0.431813655622318 1
"ENSG00000176915.10" 0.186456348558677 7.30037394524679 0.431835932325288 1
"ENSG00000161929.10" -0.437160955063212 1.69647288212889 0.431860465055282 1
"ENSG00000187164.13" -0.175522496583006 8.45624069251785 0.431980785224899 1
"ENSG00000171865.5" 0.281668403169475 4.73220641178251 0.432064493283445 1
"ENSG00000146918.15" -0.185527779921287 7.80102152687678 0.432111301417019 1
"ENSG00000132470.9" -0.174757766054316 8.20395192133102 0.432112517878068 1
"ENSG00000161533.7" -0.18805521669368 6.41146246639695 0.432126707084425 1
"ENSG00000147955.12" 0.358435028052779 3.55953118842198 0.432150829670802 1
"ENSG00000183578.5" -0.447839964528544 1.89634416344617 0.432194134670077 1
"ENSG00000171448.8" -0.255258370753589 5.03960059170447 0.432219823013418 1
"ENSG00000090539.11" -0.464467910538633 1.42148981347614 0.432400471309393 1
"ENSG00000154832.10" 0.302759780350012 4.56419902311649 0.432425354463033 1
"ENSG00000128000.11" 0.661268335583469 3.74578965174558 0.432463030639073 1
"ENSG00000135587.4" 0.350393419774269 3.71557952315036 0.432523384446677 1
"ENSG00000174963.13" 0.694053911932829 4.07632301877128 0.4329398664987 1
"ENSG00000105865.6" -0.353386303970357 3.66907017942 0.43296631107627 1
"ENSG00000065989.11" 0.415547174377787 2.6754257896823 0.433070477256091 1
"ENSG00000103811.11" 0.236418828020293 5.40169148560033 0.433133970183764 1
"ENSG00000070915.5" 0.491690628272306 0.621713875506173 0.433173197617769 1
"ENSG00000128944.9" -0.305676087226515 4.38262098927411 0.433189205972776 1
"ENSG00000101745.11" -0.190998639396288 6.49642699902099 0.433218981160817 1
"ENSG00000100304.12" 0.179285285218773 6.9746149113404 0.433264601698072 1
"ENSG00000164649.15" -0.300210069491832 4.39502335905343 0.433359031127409 1
"ENSG00000146676.5" 0.193748219763947 7.26335648530598 0.433392512725216 1
"ENSG00000165476.8" -0.186134745549835 6.33077626742831 0.433411396924139 1
"ENSG00000187624.7" 0.430027453689563 1.73721847864959 0.433468702636121 1
"ENSG00000168904.10" -0.241203501011572 5.30193256500162 0.433619660979223 1
"ENSG00000148426.8" 0.259254661055397 4.98479413363617 0.43373343436136 1
"ENSG00000182185.14" 0.280610840787655 5.06506092110527 0.433737865398841 1
"ENSG00000163535.13" -0.285746076673165 4.71242841440621 0.433828565417708 1
"ENSG00000143374.10" -0.216149357335564 5.83289330670991 0.433860365675823 1
"ENSG00000142973.8" 0.482606396343735 1.09112717891262 0.433931265032449 1
"ENSG00000148248.9" 0.183489051972416 7.60680527802854 0.433946571833183 1
"ENSG00000167034.9" -0.371970359596467 3.24961113471493 0.43395565794858 1
"ENSG00000242372.2" 0.186596858773664 7.02527870050895 0.434074515475478 1
"ENSG00000151164.14" -0.481844446475253 1.0240211129247 0.434159397667644 1
"ENSG00000178184.11" 0.527466318023153 3.15687237579366 0.434394935226978 1
"ENSG00000111711.5" 0.24811440004489 5.17724082084978 0.434488077021924 1
"ENSG00000089195.10" 0.315721028008009 4.19398404435821 0.434510116563441 1
"ENSG00000140396.8" -0.191213439517363 7.32949038740721 0.434748364139791 1
"ENSG00000065320.4" -0.457052835778476 2.41098086766511 0.434757942782392 1
"ENSG00000164002.7" -0.41303140789698 2.03058652926231 0.434903423716714 1
"ENSG00000188283.7" -0.43260558742424 1.79887655925413 0.43493600498348 1
"ENSG00000099940.7" 0.228845156684065 5.43730429619125 0.435107874563738 1
"ENSG00000165185.10" 0.369354241828047 4.98646762358937 0.435125056935525 1
"ENSG00000214900.4" -0.463434916273685 1.25666011357796 0.435303584280393 1
"ENSG00000188130.9" -0.38137519197954 3.31759115406724 0.435554614488288 1
"ENSG00000116176.6" 0.437204037987512 1.6455695424135 0.435577701082725 1
"ENSG00000118518.11" -0.248526773797755 5.16692649481378 0.435601245316233 1
"ENSG00000115504.10" 0.300230223216386 4.56535864048014 0.435608983517996 1
"ENSG00000154309.7" 0.459414474214696 2.18394449104632 0.435676129403589 1
